GUID,GEOGID,GEOGDESC,Reference Geography,ED_GUID,ED_ID_STR,ED_ENGLISH,ED_GAEILGE,ED_OFFICIAL,LEA_GUID,CSO_LEA,LEA_ID,LEA_OFFICIAL,LA_GUID,LOCAL_AUTHORITY,LA_CODE,COUNTY,CONTAE,PROVINCE,NUTS3,NUTS3_NAME,NUTS2,NUTS2_NAME,NUTS1,NUTS1_NAME,Total - Females (Normalisation) ,Total - Males (Normalisation),Total Population (Normalisation),Occupied (Normalisation),Temporarily absent (Normalisation),Unoccupied holiday homes (Normalisation),Other vacant dwellings (Normalisation),Total dwellings (Normalisation),AREA,Area unit of measure,Shape__Area,Shape__Length,GUID,Professional workers - Males,Managerial and technical - Males,Non-manual - Males,Skilled manual - Males,Semi-skilled - Males,Unskilled - Males,All others gainfully occupied and unknown - Males,Total - Males,Professional workers - Females,Managerial and technical - Females,Non-manual - Females,Skilled manual - Females,Semi-skilled - Females,Unskilled - Females,All others gainfully occupied and unknown - Females,Total - Females,Professional workers - Total,Managerial and technical - Total,Non-manual - Total,Skilled manual - Total,Semi-skilled - Total,Unskilled - Total,All others gainfully occupied and unknown - Total,Total,ObjectId
2ae19629-1885-13a3-e055-000000000001,2ae19629-1885-13a3-e055-000000000001,MOYBOLGUE,CSO ED-2022,2ae19629-1885-13a3-e055-000000000001,167062,MOYBOLGUE,MAIGH BOLG,Y,2ae19629-3f18-13a3-e055-000000000001,KELLS,13160400,Y,2ae19629-1494-13a3-e055-000000000001,MEATH COUNTY COUNCIL,MH,MEATH,An Mhí,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,149,127,276,88,1,2,10,101,11205000,Sq Metres,11204529.0242615,19582.0998383612,2ae19629-1885-13a3-e055-000000000001,8,35,21,35,12,10,6,127,9,58,40,20,13,1,8,149,17,93,61,55,25,11,14,276,136
2ae19629-1887-13a3-e055-000000000001,2ae19629-1887-13a3-e055-000000000001,HAROLDSTOWN,CSO ED-2022,2ae19629-1887-13a3-e055-000000000001,017023,HAROLDSTOWN,BAILE EIREOIL,Y,2ae19629-3f03-13a3-e055-000000000001,TULLOW,1310401,Y,2ae19629-1492-13a3-e055-000000000001,CARLOW COUNTY COUNCIL,CW,CARLOW,Ceatharlach,Leinster,IE052,South-East,IE05,Southern,IE0,Ireland,167,147,314,101,0,1,8,110,11538000,Sq Metres,11538057.0857849,17196.0910170792,2ae19629-1887-13a3-e055-000000000001,10,29,15,35,33,3,22,147,9,41,34,16,39,4,24,167,19,70,49,51,72,7,46,314,137
2ae19629-1888-13a3-e055-000000000001,2ae19629-1888-13a3-e055-000000000001,JOHNSTOWN,CSO ED-2022,2ae19629-1888-13a3-e055-000000000001,017024,JOHNSTOWN,BAILE SHEÁIN,Y,2ae19629-3f02-13a3-e055-000000000001,CARLOW,1310400,Y,2ae19629-1492-13a3-e055-000000000001,CARLOW COUNTY COUNCIL,CW,CARLOW,Ceatharlach,Leinster,IE052,South-East,IE05,Southern,IE0,Ireland,315,295,610,208,4,1,10,223,15589000,Sq Metres,15588675.4460449,20062.0812099606,2ae19629-1888-13a3-e055-000000000001,35,94,34,61,27,10,34,295,30,130,59,29,32,7,28,315,65,224,93,90,59,17,62,610,138
2ae19629-1893-13a3-e055-000000000001,2ae19629-1893-13a3-e055-000000000001,NAVAN URBAN,CSO ED-2022,2ae19629-1893-13a3-e055-000000000001,167066,NAVAN URBAN,AN UAIMH (UIRBEACH),Y,2ae19629-3f1d-13a3-e055-000000000001,NAVAN,13160405,Y,2ae19629-1494-13a3-e055-000000000001,MEATH COUNTY COUNCIL,MH,MEATH,An Mhí,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,1824,1990,3814,1605,44,5,195,1849,1778000,Sq Metres,1777509.33239746,6977.97807923259,2ae19629-1893-13a3-e055-000000000001,111,371,191,435,335,105,442,1990,84,439,353,166,294,101,387,1824,195,810,544,601,629,206,829,3814,139
2ae19629-1897-13a3-e055-000000000001,2ae19629-1897-13a3-e055-000000000001,KINEAGH,CSO ED-2022,2ae19629-1897-13a3-e055-000000000001,017029,KINEAGH,CINN EICH,Y,2ae19629-3f03-13a3-e055-000000000001,TULLOW,1310401,Y,2ae19629-1492-13a3-e055-000000000001,CARLOW COUNTY COUNCIL,CW,CARLOW,Ceatharlach,Leinster,IE052,South-East,IE05,Southern,IE0,Ireland,189,182,371,133,0,1,16,150,18025000,Sq Metres,18025149.0439148,20855.5611111336,2ae19629-1897-13a3-e055-000000000001,18,51,22,46,21,6,18,182,20,59,47,17,20,3,23,189,38,110,69,63,41,9,41,371,140
2ae19629-18ac-13a3-e055-000000000001,2ae19629-18ac-13a3-e055-000000000001,MUINEBEAG URBAN,CSO ED-2022,2ae19629-18ac-13a3-e055-000000000001,017034,MUINEBEAG URBAN,MUINE BHEAG (UIRBEACH),Y,2ae19629-3ef4-13a3-e055-553330000001,MUINEBEAG,1310402,Y,2ae19629-1492-13a3-e055-000000000001,CARLOW COUNTY COUNCIL,CW,CARLOW,Ceatharlach,Leinster,IE052,South-East,IE05,Southern,IE0,Ireland,1462,1483,2945,1152,15,14,79,1260,3104000,Sq Metres,3104434.46466064,9118.00135640165,2ae19629-18ac-13a3-e055-000000000001,61,216,186,459,222,77,262,1483,48,296,277,214,242,57,328,1462,109,512,463,673,464,134,590,2945,141
2ae19629-18bb-13a3-e055-000000000001,2ae19629-18bb-13a3-e055-000000000001,WESTPORT URBAN,CSO ED-2022,2ae19629-18bb-13a3-e055-000000000001,157153,WESTPORT URBAN,CATHAIR NA MART (UIRBEACH),Y,2ae19629-3ef4-13a3-e055-111110000001,WESTPORT,13150404,Y,2ae19629-1493-13a3-e055-000000000001,MAYO COUNTY COUNCIL,MO,MAYO,Maigh Eo,Connacht,IE042,West,IE04,Northern and Western,IE0,Ireland,3349,2903,6252,2306,71,297,301,2975,8121000,Sq Metres,8121215.16345215,14163.9706992603,2ae19629-18bb-13a3-e055-000000000001,293,780,321,532,412,90,475,2903,263,1017,633,277,406,110,643,3349,556,1797,954,809,818,200,1118,6252,142
2ae19629-18bc-13a3-e055-000000000001,2ae19629-18bc-13a3-e055-000000000001,ARDNAREE SOUTH URBAN,CSO ED-2022,2ae19629-18bc-13a3-e055-000000000001,157154,ARDNAREE SOUTH URBAN,ARD NA RIA THEAS (UIRBEACH),Y,2ae19629-3f14-13a3-e055-000000000001,BALLINA,13150400,Y,2ae19629-1493-13a3-e055-000000000001,MAYO COUNTY COUNCIL,MO,MAYO,Maigh Eo,Connacht,IE042,West,IE04,Northern and Western,IE0,Ireland,1268,1148,2416,995,18,39,130,1182,1702000,Sq Metres,1702242.04589844,6818.39237052633,2ae19629-18bc-13a3-e055-000000000001,54,212,159,200,166,63,294,1148,45,310,239,128,171,56,319,1268,99,522,398,328,337,119,613,2416,143
2ae19629-18bf-13a3-e055-000000000001,2ae19629-18bf-13a3-e055-000000000001,CEANANNAS MÓR URBAN,CSO ED-2022,2ae19629-18bf-13a3-e055-000000000001,167040,CEANANNAS MÓR URBAN,CEANANNAS (UIRBEACH),Y,2ae19629-3f18-13a3-e055-000000000001,KELLS,13160400,Y,2ae19629-1494-13a3-e055-000000000001,MEATH COUNTY COUNCIL,MH,MEATH,An Mhí,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,1091,1128,2219,928,12,2,123,1065,1076000,Sq Metres,1075653.70651245,5275.74839731101,2ae19629-18bf-13a3-e055-000000000001,37,177,112,262,179,53,308,1128,36,210,209,125,191,41,279,1091,73,387,321,387,370,94,587,2219,144
2ae19629-18c4-13a3-e055-000000000001,2ae19629-18c4-13a3-e055-000000000001,RATHVILLY,CSO ED-2022,2ae19629-18c4-13a3-e055-000000000001,017042,RATHVILLY,RÁTH BHILE,Y,2ae19629-3f03-13a3-e055-000000000001,TULLOW,1310401,Y,2ae19629-1492-13a3-e055-000000000001,CARLOW COUNTY COUNCIL,CW,CARLOW,Ceatharlach,Leinster,IE052,South-East,IE05,Southern,IE0,Ireland,487,444,931,337,1,6,34,378,12717000,Sq Metres,12717406.6150208,16230.151967695,2ae19629-18c4-13a3-e055-000000000001,30,67,67,127,47,43,63,444,23,88,124,67,70,27,88,487,53,155,191,194,117,70,151,931,145
2ae19629-18c8-13a3-e055-000000000001,2ae19629-18c8-13a3-e055-000000000001,FAIR GATE,CSO ED-2022,2ae19629-18c8-13a3-e055-000000000001,147014,FAIR GATE,GEATA SHRÁID AN AONAIGH,Y,2ae19629-3ef4-13a3-e055-997550000001,DROGHEDA URBAN,13140404,Y,2ae19629-1491-13a3-e055-000000000001,LOUTH COUNTY COUNCIL,LH,LOUTH,Lú,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,5631,5376,11007,4338,72,11,514,4935,2662000,Sq Metres,2662033.62771606,6906.69575403362,2ae19629-18c8-13a3-e055-000000000001,281,1088,605,1019,830,257,1296,5376,259,1401,973,499,850,261,1388,5631,540,2489,1578,1518,1680,518,2684,11007,146
2ae19629-18df-13a3-e055-000000000001,2ae19629-18df-13a3-e055-000000000001,CROSAGSTOWN,CSO ED-2022,2ae19629-18df-13a3-e055-000000000001,137022,CROSAGSTOWN,BAILE AN CHROSAIGH,Y,2ae19629-3f0d-13a3-e055-000000000001,GRANARD,13130400,Y,2ae19629-1490-13a3-e055-000000000001,LONGFORD COUNTY COUNCIL,LD,LONGFORD,An Longfort,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,139,121,260,98,2,1,10,111,12204000,Sq Metres,12203609.8299561,20539.4825826291,2ae19629-18df-13a3-e055-000000000001,11,36,15,31,17,5,6,121,13,44,36,12,19,5,10,139,24,80,51,43,36,10,16,260,147
2ae19629-18e0-13a3-e055-000000000001,2ae19629-18e0-13a3-e055-000000000001,CURRYGRANE,CSO ED-2022,2ae19629-18e0-13a3-e055-000000000001,137023,CURRYGRANE,CURRACH GRÁNNA,Y,2ae19629-3f0d-13a3-e055-000000000001,GRANARD,13130400,Y,2ae19629-1490-13a3-e055-000000000001,LONGFORD COUNTY COUNCIL,LD,LONGFORD,An Longfort,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,64,81,145,52,1,2,7,62,9697000,Sq Metres,9697491.93218994,15860.2693885869,2ae19629-18e0-13a3-e055-000000000001,8,25,5,22,7,1,13,81,3,22,9,12,9,2,7,64,11,47,14,34,16,3,20,145,148
2ae19629-18e3-13a3-e055-000000000001,2ae19629-18e3-13a3-e055-000000000001,DUNDALK No. 3 URBAN,CSO ED-2022,2ae19629-18e3-13a3-e055-000000000001,147020,DUNDALK No. 3 URBAN,DÚN DEALGAN (UIRBEACH UIMH.3),Y,586997e6-b1be-42cc-b73d-c03f9abad412,DUNDALK SOUTH,13140401,N,2ae19629-1491-13a3-e055-000000000001,LOUTH COUNTY COUNCIL,LH,LOUTH,Lú,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,848,864,1712,776,22,2,112,912,1255000,Sq Metres,1254848.90234375,5558.29878811135,2ae19629-18e3-13a3-e055-000000000001,76,199,114,119,104,24,228,864,54,217,182,36,87,21,251,848,130,416,296,155,191,45,479,1712,149
2ae19629-18ea-13a3-e055-000000000001,2ae19629-18ea-13a3-e055-000000000001,DALYSTOWN,CSO ED-2022,2ae19629-18ea-13a3-e055-000000000001,137024,DALYSTOWN,BAILE UÍ DHÁLAIGH,Y,2ae19629-3f0d-13a3-e055-000000000001,GRANARD,13130400,Y,2ae19629-1490-13a3-e055-000000000001,LONGFORD COUNTY COUNCIL,LD,LONGFORD,An Longfort,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,98,90,188,63,1,2,10,76,8900000,Sq Metres,8899712.58074951,19552.4307418274,2ae19629-18ea-13a3-e055-000000000001,6,23,14,21,14,3,9,90,3,36,25,11,10,0,13,98,9,59,39,32,24,3,22,188,150
2ae19629-1901-13a3-e055-000000000001,2ae19629-1901-13a3-e055-000000000001,FOXHALL,CSO ED-2022,2ae19629-1901-13a3-e055-000000000001,137032,FOXHALL,AN RÁTH RIABHACH,Y,2ae19629-3f0e-13a3-e055-000000000001,BALLYMAHON,13130401,Y,2ae19629-1490-13a3-e055-000000000001,LONGFORD COUNTY COUNCIL,LD,LONGFORD,An Longfort,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,291,320,611,235,4,7,23,269,18772000,Sq Metres,18772282.5403748,19592.175520835,2ae19629-1901-13a3-e055-000000000001,15,65,28,82,55,24,51,320,14,58,43,58,47,21,50,291,29,123,71,140,102,45,101,611,151
2ae19629-1902-13a3-e055-000000000001,2ae19629-1902-13a3-e055-000000000001,GELSHAGH,CSO ED-2022,2ae19629-1902-13a3-e055-000000000001,137033,GELSHAGH,GEILSEACH,Y,2ae19629-3f0d-13a3-e055-000000000001,GRANARD,13130400,Y,2ae19629-1490-13a3-e055-000000000001,LONGFORD COUNTY COUNCIL,LD,LONGFORD,An Longfort,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,179,187,366,125,3,4,19,151,15778000,Sq Metres,15777569.4474792,21913.1755928736,2ae19629-1902-13a3-e055-000000000001,11,65,24,50,16,11,10,187,10,83,30,24,18,4,10,179,21,148,54,74,34,15,20,366,152
2ae19629-1904-13a3-e055-000000000001,2ae19629-1904-13a3-e055-000000000001,GRANARD URBAN,CSO ED-2022,2ae19629-1904-13a3-e055-000000000001,137035,GRANARD URBAN,GRÁNARD (UIRBEACH),Y,2ae19629-3f0d-13a3-e055-000000000001,GRANARD,13130400,Y,2ae19629-1490-13a3-e055-000000000001,LONGFORD COUNTY COUNCIL,LD,LONGFORD,An Longfort,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,618,650,1268,494,13,5,76,588,8117000,Sq Metres,8116621.33746338,13588.7254617661,2ae19629-1904-13a3-e055-000000000001,21,87,46,125,128,38,205,650,17,95,88,71,119,35,193,618,38,182,134,196,247,73,398,1268,153
2ae19629-1919-13a3-e055-000000000001,2ae19629-1919-13a3-e055-000000000001,KNOCKANBAUN,CSO ED-2022,2ae19629-1919-13a3-e055-000000000001,137040,KNOCKANBAUN,AN CNOCÁN BÁN,Y,2ae19629-3f0d-13a3-e055-000000000001,GRANARD,13130400,Y,2ae19629-1490-13a3-e055-000000000001,LONGFORD COUNTY COUNCIL,LD,LONGFORD,An Longfort,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,92,96,188,62,0,3,6,71,9325000,Sq Metres,9325432.11849976,18731.6631278104,2ae19629-1919-13a3-e055-000000000001,10,34,14,22,8,1,7,96,7,33,18,11,13,0,10,92,17,67,32,33,21,1,17,188,154
2ae19629-191b-13a3-e055-000000000001,2ae19629-191b-13a3-e055-000000000001,LISLEA,CSO ED-2022,2ae19629-191b-13a3-e055-000000000001,137042,LISLEA,AN LIOS LIATH,Y,2ae19629-3f0d-13a3-e055-000000000001,GRANARD,13130400,Y,2ae19629-1490-13a3-e055-000000000001,LONGFORD COUNTY COUNCIL,LD,LONGFORD,An Longfort,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,68,72,140,50,2,4,15,71,8876000,Sq Metres,8875548.57290649,19233.1165955515,2ae19629-191b-13a3-e055-000000000001,2,21,12,19,9,1,8,72,4,18,14,12,10,0,10,68,6,39,26,31,19,1,18,140,155
2ae19629-191e-13a3-e055-000000000001,2ae19629-191e-13a3-e055-000000000001,WEST GATE,CSO ED-2022,2ae19629-191e-13a3-e055-000000000001,147034,WEST GATE,GEATA SHRÁID NA GCAPALL,Y,2ae19629-3ef4-13a3-e055-997550000001,DROGHEDA URBAN,13140404,Y,2ae19629-1491-13a3-e055-000000000001,LOUTH COUNTY COUNCIL,LH,LOUTH,Lú,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,3288,3261,6549,2537,39,3,209,2788,2139000,Sq Metres,2138742.56161499,9490.17210229387,2ae19629-191e-13a3-e055-000000000001,133,586,424,610,589,178,741,3261,75,707,652,279,564,191,820,3288,208,1293,1076,889,1153,369,1561,6549,156
2ae19629-1925-13a3-e055-000000000001,2ae19629-1925-13a3-e055-000000000001,LONGFORD No. 1 URBAN,CSO ED-2022,2ae19629-1925-13a3-e055-000000000001,137043,LONGFORD No. 1 URBAN,AN LONGFORT (UIMH.1 UIRBEACH),Y,2ae19629-3f0f-13a3-e055-000000000001,LONGFORD,13130402,Y,2ae19629-1490-13a3-e055-000000000001,LONGFORD COUNTY COUNCIL,LD,LONGFORD,An Longfort,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,2048,1995,4043,1632,15,8,314,1969,1763000,Sq Metres,1762517.11035156,5924.76998791259,2ae19629-1925-13a3-e055-000000000001,53,219,165,312,362,102,782,1995,31,271,234,188,353,113,858,2048,84,490,399,500,715,215,1640,4043,157
2ae19629-1926-13a3-e055-000000000001,2ae19629-1926-13a3-e055-000000000001,LONGFORD No. 2 URBAN,CSO ED-2022,2ae19629-1926-13a3-e055-000000000001,137044,LONGFORD No. 2 URBAN,AN LONGFORT (UIMH.2 UIRBEACH),Y,2ae19629-3f0f-13a3-e055-000000000001,LONGFORD,13130402,Y,2ae19629-1490-13a3-e055-000000000001,LONGFORD COUNTY COUNCIL,LD,LONGFORD,An Longfort,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,569,551,1120,445,8,0,47,500,1659000,Sq Metres,1659480.48672485,6225.88514296438,2ae19629-1926-13a3-e055-000000000001,59,154,81,96,67,14,80,551,49,192,99,48,72,12,97,569,108,346,180,144,139,26,177,1120,158
2ae19629-1929-13a3-e055-000000000001,2ae19629-1929-13a3-e055-000000000001,MOATFARRELL,CSO ED-2022,2ae19629-1929-13a3-e055-000000000001,137047,MOATFARRELL,MÓTA UÍ FHEARAÍL,Y,2ae19629-3f0d-13a3-e055-000000000001,GRANARD,13130400,Y,2ae19629-1490-13a3-e055-000000000001,LONGFORD COUNTY COUNCIL,LD,LONGFORD,An Longfort,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,105,105,210,71,0,3,13,87,8951000,Sq Metres,8951299.3026123,14995.5692811448,2ae19629-1929-13a3-e055-000000000001,9,27,12,26,11,5,15,105,18,31,22,2,14,3,15,105,27,58,34,28,25,8,30,210,159
2ae19629-1935-13a3-e055-000000000001,2ae19629-1935-13a3-e055-000000000001,St. LAWRENCE GATE,CSO ED-2022,2ae19629-1935-13a3-e055-000000000001,147039,St. LAWRENCE GATE,GEATA SAN LABHRÁIS,Y,2ae19629-3ef4-13a3-e055-997550000001,DROGHEDA URBAN,13140404,Y,2ae19629-1491-13a3-e055-000000000001,LOUTH COUNTY COUNCIL,LH,LOUTH,Lú,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,2119,2108,4227,1581,23,3,65,1672,1652000,Sq Metres,1652044.73071289,8000.19699618184,2ae19629-1935-13a3-e055-000000000001,181,561,295,382,268,85,336,2108,155,620,466,196,251,82,349,2119,336,1181,761,578,519,167,685,4227,160
2ae19629-1936-13a3-e055-000000000001,2ae19629-1936-13a3-e055-000000000001,DUNDALK No. 1 URBAN,CSO ED-2022,2ae19629-1936-13a3-e055-000000000001,147040,DUNDALK No. 1 URBAN,DÚN DEALGAN (UIRBEACH UIMH.1),Y,4da0bce9-d4bd-47ec-bdd9-506dbfc65774,DUNDALK-CARLINGFORD,13140400,N,2ae19629-1491-13a3-e055-000000000001,LOUTH COUNTY COUNCIL,LH,LOUTH,Lú,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,1198,1182,2380,1067,8,3,105,1183,854000,Sq Metres,853589.69720459,4272.1028540219,2ae19629-1936-13a3-e055-000000000001,46,188,151,186,191,60,360,1182,25,207,233,102,196,51,384,1198,71,395,384,288,387,111,744,2380,161
2ae19629-1937-13a3-e055-000000000001,2ae19629-1937-13a3-e055-000000000001,DUNDALK No. 2 URBAN,CSO ED-2022,2ae19629-1937-13a3-e055-000000000001,147041,DUNDALK No. 2 URBAN,DÚN DEALGAN (UIRBEACH UIMH.2),Y,4da0bce9-d4bd-47ec-bdd9-506dbfc65774,DUNDALK-CARLINGFORD,13140400,N,2ae19629-1491-13a3-e055-000000000001,LOUTH COUNTY COUNCIL,LH,LOUTH,Lú,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,621,637,1258,548,11,0,146,705,1899000,Sq Metres,1898773.01104736,7270.46327473246,2ae19629-1937-13a3-e055-000000000001,24,85,72,95,100,29,232,637,11,90,123,48,91,28,230,621,35,175,195,143,191,57,462,1258,162
2ae19629-1938-13a3-e055-000000000001,2ae19629-1938-13a3-e055-000000000001,DUNDALK No. 4 URBAN,CSO ED-2022,2ae19629-1938-13a3-e055-000000000001,147042,DUNDALK No. 4 URBAN,DÚN DEALGAN (UIRBEACH UIMH.4),Y,586997e6-b1be-42cc-b73d-c03f9abad412,DUNDALK SOUTH,13140401,N,2ae19629-1491-13a3-e055-000000000001,LOUTH COUNTY COUNCIL,LH,LOUTH,Lú,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,3405,3297,6702,2669,54,1,222,2946,2494000,Sq Metres,2494432.02764893,7338.79176210985,2ae19629-1938-13a3-e055-000000000001,215,748,565,557,484,114,614,3297,152,872,886,293,427,119,656,3405,367,1620,1451,850,911,233,1270,6702,163
2ae19629-1939-13a3-e055-000000000001,2ae19629-1939-13a3-e055-000000000001,St. MARY'S (PART),CSO ED-2022,2ae19629-1939-13a3-e055-000000000001,147043,St. MARY'S (PART),TOGHROINN MHUIRE (CUID),Y,2ae19629-3ef4-13a3-e055-997550000001,DROGHEDA URBAN,13140404,Y,2ae19629-1491-13a3-e055-000000000001,LOUTH COUNTY COUNCIL,LH,LOUTH,Lú,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,3426,3328,6754,2293,28,3,68,2392,2893000,Sq Metres,2893038.50244141,14906.8162755078,2ae19629-1939-13a3-e055-000000000001,223,973,486,582,437,121,506,3328,159,1084,748,339,447,134,515,3426,382,2057,1234,921,884,255,1021,6754,164
2ae19629-1949-13a3-e055-000000000001,2ae19629-1949-13a3-e055-000000000001,CASTLEBAR URBAN,CSO ED-2022,2ae19629-1949-13a3-e055-000000000001,157049,CASTLEBAR URBAN,CAISLEÁN AN BHARRAIGH (UIRBEACH),Y,2ae19629-3f16-13a3-e055-000000000001,CASTLEBAR,13150402,Y,2ae19629-1493-13a3-e055-000000000001,MAYO COUNTY COUNCIL,MO,MAYO,Maigh Eo,Connacht,IE042,West,IE04,Northern and Western,IE0,Ireland,3442,3193,6635,2755,73,30,401,3259,4004000,Sq Metres,4003926.35195923,8905.85027222189,2ae19629-1949-13a3-e055-000000000001,294,670,370,493,373,139,854,3193,233,886,618,215,400,132,958,3442,527,1556,988,708,773,271,1812,6635,165
2ae19629-194f-13a3-e055-000000000001,2ae19629-194f-13a3-e055-000000000001,ARDEE URBAN,CSO ED-2022,2ae19629-194f-13a3-e055-000000000001,147002,ARDEE URBAN,BAILE ÁTHA FHIRDHIA (UIRBEACH),Y,2ae19629-3f12-13a3-e055-000000000001,ARDEE,13140402,Y,2ae19629-1491-13a3-e055-000000000001,LOUTH COUNTY COUNCIL,LH,LOUTH,Lú,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,2815,2663,5478,2041,37,3,173,2254,4748000,Sq Metres,4747904.27044678,10477.5824083273,2ae19629-194f-13a3-e055-000000000001,155,590,283,552,370,137,576,2663,132,774,470,299,408,144,588,2815,287,1364,753,851,778,281,1164,5478,166
2ae19629-1976-13a3-e055-000000000001,2ae19629-1976-13a3-e055-000000000001,BALLINA URBAN,CSO ED-2022,2ae19629-1976-13a3-e055-000000000001,157016,BALLINA URBAN,BÉAL AN ÁTHA (UIRBEACH),Y,2ae19629-3f14-13a3-e055-000000000001,BALLINA,13150400,Y,2ae19629-1493-13a3-e055-000000000001,MAYO COUNTY COUNCIL,MO,MAYO,Maigh Eo,Connacht,IE042,West,IE04,Northern and Western,IE0,Ireland,2136,2110,4246,1821,18,64,479,2382,2730000,Sq Metres,2729925.86227417,8205.92585328304,2ae19629-1976-13a3-e055-000000000001,116,363,265,403,322,128,513,2110,99,451,414,197,295,110,570,2136,215,814,679,600,617,238,1083,4246,167
2ae19629-198e-13a3-e055-000000000001,2ae19629-198e-13a3-e055-000000000001,BALLYGRIFFIN,CSO ED-2022,2ae19629-198e-13a3-e055-000000000001,217017,BALLYGRIFFIN,BAILE GHRÍFÍN,Y,2ae19629-3f30-13a3-e055-000000000001,CASHEL-TIPPERARY,13210404,Y,2ae19629-1499-13a3-e055-000000000001,TIPPERARY COUNTY COUNCIL,TY,TIPPERARY,Tiobraid Árann,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,125,138,263,93,1,1,6,101,13921000,Sq Metres,13920785.6415405,17926.2138569775,2ae19629-198e-13a3-e055-000000000001,13,41,15,24,20,2,23,138,14,44,16,12,16,1,22,125,27,85,31,36,36,3,45,263,168
2ae19629-19a2-13a3-e055-000000000001,2ae19629-19a2-13a3-e055-000000000001,CLOONOWN,CSO ED-2022,2ae19629-19a2-13a3-e055-000000000001,197038,CLOONOWN,CLUAIN EAMHAIN,Y,2ae19629-3f26-13a3-e055-000000000001,ATHLONE,13190402,Y,2ae19629-1497-13a3-e055-000000000001,ROSCOMMON COUNTY COUNCIL,RN,ROSCOMMON,Ros Comáin,Connacht,IE042,West,IE04,Northern and Western,IE0,Ireland,143,128,271,95,0,2,7,104,11255000,Sq Metres,11255128.2921143,16182.5039273003,2ae19629-19a2-13a3-e055-000000000001,11,46,26,23,12,5,5,128,7,52,43,9,17,1,14,143,18,98,69,32,29,6,19,271,169
2ae19629-19bc-13a3-e055-000000000001,2ae19629-19bc-13a3-e055-000000000001,MOORE,CSO ED-2022,2ae19629-19bc-13a3-e055-000000000001,197090,MOORE,AN MÚR,Y,2ae19629-3f26-13a3-e055-000000000001,ATHLONE,13190402,Y,2ae19629-1497-13a3-e055-000000000001,ROSCOMMON COUNTY COUNCIL,RN,ROSCOMMON,Ros Comáin,Connacht,IE042,West,IE04,Northern and Western,IE0,Ireland,163,167,330,114,1,1,15,131,20268000,Sq Metres,20268171.5806274,21504.395164349,2ae19629-19bc-13a3-e055-000000000001,7,58,33,39,15,1,14,167,6,60,41,31,7,2,16,163,13,118,74,70,22,3,30,330,170
2ae19629-19c3-13a3-e055-000000000001,2ae19629-19c3-13a3-e055-000000000001,SHANCOUGH,CSO ED-2022,2ae19629-19c3-13a3-e055-000000000001,207069,SHANCOUGH,SHEANCHUACH,Y,2ae19629-3f27-13a3-e055-000000000001,BALLYMOTE-TOBERCURRY,13200400,Y,2ae19629-1498-13a3-e055-000000000001,SLIGO COUNTY COUNCIL,SO,SLIGO,Sligeach,Connacht,IE041,Border,IE04,Northern and Western,IE0,Ireland,61,73,134,50,0,4,18,72,19649000,Sq Metres,19649147.5565796,21275.6094972933,2ae19629-19c3-13a3-e055-000000000001,10,17,19,13,6,7,1,73,1,18,26,1,5,7,3,61,11,35,45,14,11,14,4,134,171
