application_number,latitude,longitude
WEB1007/22,53.33456229999999,-6.2336551
4166/21,53.3165548,-6.204576599999999
WEB1011/22,53.4068737,-6.1556755
4180/21,53.3531895,-6.2605284
4198/21,53.3148867,-6.2649301
4195/21,53.3579182,-6.264458899999999
4199/21,53.36833559999999,-6.1942322
3014/22,53.3352721,-6.2379245
3020/22,53.3349291,-6.256136
3024/22,53.4040983,-6.1818178
3015/22,53.3128097,-6.2886988
3037/22,53.3200163,-6.2218999
3050/22,53.3341522,-6.2688538
3043/22,53.3312634,-6.2586548
WEB1035/22,53.3618001,-6.255133799999999
3040/22,,
3066/22,53.3188825,-6.323892300000001
3086/22,53.311268,-6.266333299999999
3099/22,53.36348959999999,-6.3074875
3125/22,53.3849048,-6.2698887
3149/22,53.3299011,-6.211901399999999
3122/22,53.3258924,-6.2453826
3154/22,53.3542412,-6.2666586
WEB1052/22,53.35463490000001,-6.2343864
3107/22,53.3325755,-6.259290000000001
3134/22,53.3465609,-6.3488357
WEB5065/21,53.3887312,-6.2756837
3508/21,53.336272,-6.3224356
3528/21,53.3371676,-6.2318639
3518/21,53.3374733,-6.3576425
3526/21,53.3648234,-6.272204899999999
WEB1959/21,53.3385283,-6.2261815
WEB1964/21,53.38879379999999,-6.276426799999999
3546/21,53.3313826,-6.2641053
3572/21,53.3787354,-6.1585783
3558/21,53.38794739999999,-6.2123629
3590/21,53.383913,-6.2105472
3589/21,53.3785394,-6.229362699999999
3607/21,53.3888054,-6.2596095
3598/21,53.3326108,-6.2685645
WEB1979/21,53.383698,-6.207254799999999
3621/21,53.3628086,-6.2447617
3630/21,53.37969529999999,-6.174518099999999
WEB1991/21,53.3901342,-6.2878782
3637/21,53.3357219,-6.2993445
WEB5002/21,53.3135218,-6.2800273
3647/21,53.34682129999999,-6.281460399999999
WEB5016/21,53.3323243,-6.294928
WEB5023/21,53.39490559999999,-6.2305679
3663/21,53.3371527,-6.2451187
WEB5028/21,53.405701,-6.1792443
3693/21,53.3162335,-6.276486299999999
3694/21,53.3628086,-6.2447617
3687/21,53.3624133,-6.211210599999999
3705/21,53.33318939999999,-6.2326361
3713/21,53.3307385,-6.2144271
3718/21,53.3112041,-6.2574416
WEB5042/21,53.3457418,-6.2502033
3726/21,53.3184123,-6.2664401
3742/21,53.3211396,-6.272122299999999
3728/21,53.3660431,-6.1993899
3762/21,53.3354347,-6.2642975
WEB5051/21,53.4124728,-6.2164493
3772/21,53.35895679999999,-6.2857683
3777/21,53.334852,-6.2776622
3785/21,53.30961079999999,-6.2833996
WEB5067/21,53.4002611,-6.2222624
3151/22,53.34237779999999,-6.257706199999999
DSDZ3165/22,53.345995,-6.2417311
3797/21,53.3430877,-6.279966
3150/22,53.33704609999999,-6.2677808
3172/22,53.3293315,-6.238055
3800/21,53.3282116,-6.2149833
WEB1065/22,53.3192084,-6.250810599999999
3260/21,53.3216662,-6.2368036
WEB5078/21,53.3127641,-6.288751599999999
3264/21,53.31371129999999,-6.261268599999999
WEB5082/21,53.32584929999999,-6.260056
3196/22,53.3355658,-6.2817801
3269/21,53.35691989999999,-6.2528605
3192/22,53.3742372,-6.2294857
WEB5084/21,53.3844164,-6.3037553
WEB5089/21,53.3895743,-6.269362
3175/22,53.37651590000001,-6.2368936
WEB1081/22,53.3307959,-6.2900513
3198/22,53.3778029,-6.253347499999999
3278/21,53.3440757,-6.2641977
WEB5098/21,53.32584929999999,-6.260056
